tweets,id,len,date,source,likes,retweets,polarity,sentiment,companies
Futures this morning S amp P 500 0 52 Nasdaq 1 01 Russell 2K 0 56 Dow Jones 0 25,1393183360176910342,180,2021-05-14 12:36:11,Twitter Web App,140,23,0.0,neutral,None
See today s rankings here,1393183095591817222,50,2021-05-14 12:35:08,Twitter Web App,2,1,0.0,neutral,None
Trending on Stocktwits,1393183093943533570,49,2021-05-14 12:35:08,Twitter Web App,46,10,0.18333333333333335,wpositive,None
Stocks Snapped Back Did You Buy The Dip Get today s 5 minute market update,1392958241664086025,102,2021-05-13 21:41:39,Sprout Social,11,2,-0.1,wnegative,None
The Daily RIP Real Love or a Dead Cat Bounce,1392954408221040640,97,2021-05-13 21:26:25,Twitter Web App,32,4,0.0,neutral,None
The markets are closed S amp P 500 1 22 Nasdaq 0 72 Russell 2K 1 68 Dow Jones 1 29,1392933272187850757,182,2021-05-13 20:02:26,Twitter Web App,124,20,0.0,neutral,None
Futures this morning S amp P 500 0 31 Nasdaq 0 77 Russell 2K 0 69 Dow Jones 0 03,1392825875176075265,182,2021-05-13 12:55:40,Twitter Web App,157,23,-0.5,negative,None
RT Will it last,1392612584105209856,56,2021-05-12 22:48:08,Twitter for iPhone,0,60,0.05000000000000001,wpositive,None
The Daily RIP Stocks Got Smoked The S amp P 500 had its worst day since February 25 2021,1392611065532399618,150,2021-05-12 22:42:06,StockTwits Web,52,10,0.0,neutral,None
CPI from February to March had a 0 6 increase which was the largest monthly increase in nearly a decade This only fueled the inflation fears we ve been hearing about so much this year and caused tech stocks to get crushed Get today s market update,1392601482306916353,280,2021-05-12 22:04:01,Sprout Social,16,3,0.0,neutral,None
,1392574811629494273,23,2021-05-12 20:18:02,Twitter for iPhone,512,60,-0.1,wnegative,None
RT oof,1392571875927154692,46,2021-05-12 20:06:22,Twitter for iPhone,0,127,0.0,neutral,None
The markets are closed S amp P 500 2 15 Nasdaq 2 67 Russell 2K 3 26 Dow Jones 1 99,1392570915058176006,184,2021-05-12 20:02:33,Twitter Web App,241,50,0.0,neutral,None
See today s rankings here,1392462625171066886,50,2021-05-12 12:52:15,Twitter Web App,4,1,0.0,neutral,None
Trending on Stocktwits,1392462623925444608,49,2021-05-12 12:52:14,Twitter Web App,41,9,0.25,wpositive,None
Futures this morning S amp P 500 0 66 Nasdaq 1 21 Russell 2K 1 40 Dow Jones 0 38,1392462333474127873,182,2021-05-12 12:51:05,StockTwits Web,175,31,0.0,neutral,None
Danco That s terrific Love the t shirt too,1392252548690501633,68,2021-05-11 22:57:29,Twitter for iPhone,1,0,-0.1,wnegative,None
The Daily RIP Turnaround Tuesday,1392251055426187267,88,2021-05-11 22:51:33,StockTwits Web,39,3,0.0,neutral,None
The markets are closed S amp P 500 0 87 Nasdaq 0 09 Russell 2K 0 26 Dow Jones 1 36,1392208754460925952,182,2021-05-11 20:03:27,Twitter Web App,117,28,0.0,neutral,None
See today s rankings here,1392090933244563461,50,2021-05-11 12:15:16,Twitter Web App,5,0,0.0,neutral,None
Trending on Stocktwits,1392090930115530752,49,2021-05-11 12:15:16,Twitter Web App,89,17,0.0,neutral,None
Futures this morning S amp P 500 0 99 Nasdaq 1 78 Russell 2K 1 67 Dow Jones 0 56,1392090651337056263,182,2021-05-11 12:14:09,StockTwits Web,160,33,-0.3888888888888889,negative,None
The Daily RIP Ethereum Cranked Through 4K Then Collapsed ETH X,1391888072690835460,121,2021-05-10 22:49:11,StockTwits Web,26,7,-0.1,wnegative,None
Tough Monday in the Markets What Led Us Lower,1391880778485837830,71,2021-05-10 22:20:12,Sprout Social,19,2,0.0,neutral,None
RT Worst day for the market since March 18,1391846440100528128,59,2021-05-10 20:03:45,Twitter for iPhone,0,41,0.0,neutral,None
The markets are closed S amp P 500 1 04 Nasdaq 2 55 Russell 2K 2 59 Dow Jones 0 09,1391845785256484870,184,2021-05-10 20:01:09,StockTwits Web,261,53,0.0,neutral,None
Futures this morning S amp P 500 0 15 Nasdaq 0 32 Russell 2K 0 51 Dow Jones 0 38,1391729836742397952,180,2021-05-10 12:20:24,StockTwits Web,86,17,0.0,neutral,None
See today s rankings here,1391729691254394882,50,2021-05-10 12:19:50,Twitter Web App,3,0,0.0,neutral,None
Trending on Stocktwits,1391729689291485187,49,2021-05-10 12:19:49,Twitter Web App,47,12,0.2,wpositive,None
The Weekend RIP Will Doge Rise Again,1391523379979735044,91,2021-05-09 22:40:01,StockTwits Web,104,13,0.5,positive,None
RT Stocks tomorrow,1391477994674221059,59,2021-05-09 19:39:40,Twitter for iPhone,0,18,-0.2,wnegative,None
Who s ready for DOGESNL,1391215973823361028,74,2021-05-09 02:18:30,Sprout Social,66,11,0.0,neutral,None
Stocktwits Top 25 Week 18,1391155757291343873,80,2021-05-08 22:19:13,StockTwits Web,77,19,0.09242424242424242,wpositive,None
Whatever you do DON T trade this tee for a few pizzas You never know,1391097577760858114,126,2021-05-08 18:28:02,Sprout Social,32,2,0.0,neutral,None
The Daily RIP All Eyes on Elon,1390790459786625025,84,2021-05-07 22:07:39,Twitter Web App,87,22,0.0,neutral,None
wow much big day tomorrow very new dogecoin clothes,1390681087018418176,104,2021-05-07 14:53:03,Sprout Social,38,6,0.0,neutral,None
See today s rankings here,1390644292146716676,51,2021-05-07 12:26:50,Twitter Web App,5,1,0.4166666666666667,positive,None
Trending on Stocktwits,1390644290066386946,49,2021-05-07 12:26:50,Twitter Web App,54,5,0.0,neutral,None
Futures this morning S amp P 500 0 23 Nasdaq 0 28 Russell 2K 0 21 Dow Jones 0 27,1390644147699191812,180,2021-05-07 12:26:16,StockTwits Web,74,16,-0.1,wnegative,None
RT Growth stocks are doing just fine,1390437651975528452,76,2021-05-06 22:45:43,Twitter for iPhone,0,68,0.0,neutral,None
The Daily RIP Tech Tumbled Then Flipped And Ripped,1390434903351779344,109,2021-05-06 22:34:48,StockTwits Web,41,7,0.0,neutral,None
The markets are closed S amp P 500 0 81 Nasdaq 0 37 Russell 2K 0 00 Dow Jones 0 92,1390396290614370311,182,2021-05-06 20:01:22,StockTwits Web,130,22,0.0,neutral,None
See today s rankings here,1390280865419198470,50,2021-05-06 12:22:43,Twitter Web App,2,0,0.0,neutral,None
Trending on Stocktwits,1390280863850504192,49,2021-05-06 12:22:42,Twitter Web App,75,13,0.21875,wpositive,None
Futures this morning S amp P 500 0 01 Nasdaq 0 03 Russell 2K 0 17 Dow Jones 0 07,1390279919922552832,180,2021-05-06 12:18:57,StockTwits Web,55,10,-0.1,wnegative,None
The Daily RIP Peloton Plummeted 14 5 PTON,1390073365948518403,100,2021-05-05 22:38:11,StockTwits Web,41,11,0.3444444444444444,positive,None
We re seeing extreme selling out of the biggest funds with their equity holdings at record lows as retail investors were net buyers for a tenth straight week Time will tell who the winner is here in the ongoing hedgie vs retail feud Who will win,1390068795021090819,276,2021-05-05 22:20:01,Sprout Social,29,8,0.0,neutral,None
The markets are closed S amp P 500 0 07 Nasdaq 0 37 Russell 2K 0 31 Dow Jones 0 28,1390033924999503880,182,2021-05-05 20:01:27,StockTwits Web,73,15,0.0,neutral,None
RT loved this from the daily newsletter don t worry quickly restocked the book and there are indeed copies,1389961531941703682,140,2021-05-05 15:13:48,Twitter for iPhone,0,7,0.0,neutral,None
See today s rankings here,1389917850870063104,50,2021-05-05 12:20:13,Twitter Web App,2,1,0.0,neutral,None
Trending on Stocktwits,1389917848647000070,49,2021-05-05 12:20:13,Twitter Web App,66,14,0.0,neutral,None
Futures this morning S amp P 500 0 43 Nasdaq 0 81 Russell 2K 0 54 Dow Jones 0 23,1389917569851789316,180,2021-05-05 12:19:06,StockTwits Web,103,18,-0.1,wnegative,None
The Daily RIP What s Up Doge,1389713134840172545,86,2021-05-04 22:46:45,StockTwits Web,93,14,0.35,positive,None
RT omg After Hours already cleared 1 000 000 downloads this year,1389700626162978818,120,2021-05-04 21:57:03,Twitter for iPhone,0,5,0.0,neutral,None
The markets are closed S amp P 500 0 66 Nasdaq 1 88 Russell 2K 1 28 Dow Jones 0 06,1389671578028462082,184,2021-05-04 20:01:37,StockTwits Web,124,23,0.0,neutral,None
See today s full rankings here,1389557837701939201,55,2021-05-04 12:29:39,Twitter Web App,8,2,0.0,neutral,None
Trending on Stocktwits,1389557835822821377,49,2021-05-04 12:29:39,Twitter Web App,80,16,-0.0388888888888889,wnegative,None
Futures this morning S amp P 500 0 66 Nasdaq 0 95 Russell 2K 0 96 Dow Jones 0 50,1389557577374224388,182,2021-05-04 12:28:37,StockTwits Web,76,17,-0.1,wnegative,None
The Daily RIP Ethereum Delirium ETH X,1389353821709668352,96,2021-05-03 22:58:58,StockTwits Web,66,10,0.8,spositive,None
It seems like tech wants to drag the rest of the market down with it as the S amp P gave up its gains to close marginally green today Retail names remain strong it s been all about the reopening names these past few weeks Sell in May and go away,1389347791923724292,276,2021-05-03 22:35:01,Sprout Social,17,4,0.35,positive,None
The markets are closed S amp P 500 0 27 Nasdaq 0 48 Russell 2K 0 49 Dow Jones 0 71,1389309035996925954,183,2021-05-03 20:01:00,StockTwits Web,52,15,0.0,neutral,None
Who will win the race to the Dogecoin or Ethereum,1389255975606099968,104,2021-05-03 16:30:10,Sprout Social,31,6,0.0,neutral,None
See today s full rankings here,1389192848302514177,55,2021-05-03 12:19:19,Twitter Web App,5,0,0.0,neutral,None
Trending on Stocktwits,1389192847010586627,49,2021-05-03 12:19:19,Twitter Web App,69,16,0.5,positive,None
Futures this morning S amp P 500 0 53 Nasdaq 0 26 Russell 2K 1 18 Dow Jones 0 62,1389192483008045061,180,2021-05-03 12:17:52,StockTwits Web,131,24,0.0,neutral,None
The Weekend Rip Berkshire s Got Beef With Bitcoin,1388971767251750913,104,2021-05-02 21:40:49,StockTwits Web,41,7,0.35000000000000003,positive,None
Stocktwits Top 25 Week 17,1388605731394527238,80,2021-05-01 21:26:20,StockTwits Web,66,14,-0.125,wnegative,None
The Daily RIP Will Bitcoin Break to Blue Skies,1388254730959433744,107,2021-04-30 22:11:35,StockTwits Web,30,7,0.0,neutral,None
The markets are closed S amp P 500 0 72 Nasdaq 0 85 Russell 2K 1 26 Dow Jones 0 53 Have a great weekend y all,1388222164776767491,216,2021-04-30 20:02:10,StockTwits Web,90,20,0.0,neutral,None
of Foundry Group discusses the importance of location in the past and present tech world on s Panic With Friends podcast,1388129546034159621,192,2021-04-30 13:54:08,Sprout Social,5,2,0.0,neutral,None
See today s rankings here,1388104482483892227,50,2021-04-30 12:14:33,Twitter Web App,2,0,0.0,neutral,None
Trending on Stocktwits,1388104481246642176,49,2021-04-30 12:14:32,Twitter Web App,77,20,-0.1,wnegative,None
Futures this morning S amp P 500 0 48 Nasdaq 0 67 Russell 2K 0 75 Dow Jones 0 39,1388104142183403523,182,2021-04-30 12:13:11,StockTwits Web,59,14,-0.6,snegative,None
The Daily RIP 1 800 Flowers For You FLWS 20,1387903261496254465,108,2021-04-29 22:54:58,StockTwits Web,25,5,0.0,neutral,None
The markets are closed S amp P 500 0 68 Nasdaq 0 22 Russell 2K 0 38 Dow Jones 0 72,1387859592110018562,183,2021-04-29 20:01:26,StockTwits Web,80,16,0.0,neutral,None
Don t be afraid to stand out,1387798589984940040,78,2021-04-29 15:59:02,Sprout Social,25,4,0.0,neutral,None
See today s rankings here,1387743144079360004,50,2021-04-29 12:18:43,Twitter Web App,4,0,0.0,neutral,None
Trending on Stocktwits,1387743142439317505,49,2021-04-29 12:18:42,Twitter Web App,75,15,0.3964285714285714,positive,None
Futures this morning S amp P 500 0 71 Nasdaq 1 06 Russell 2K 0 89 Dow Jones 0 42,1387742778004750340,181,2021-04-29 12:17:15,StockTwits Web,113,23,-0.1,wnegative,None
The Daily RIP Lord Zuck FB 6 5 AH,1387536727644987394,95,2021-04-28 22:38:29,StockTwits Web,50,8,0.0,neutral,None
Apple flat out blew away expectations on the top and bottom line Revenue was up an incredible 54 to just under 90 billion crushing the 77 billion estimates Every metric here is just astonishing overall an outstanding earnings report out of AAPL,1387534341388046340,279,2021-04-28 22:29:00,Sprout Social,105,27,0.0,neutral,Apple
The markets are closed S amp P 500 0 08 Nasdaq 0 28 Russell 2K 0 13 Dow Jones 0 48,1387497074237845509,183,2021-04-28 20:00:55,StockTwits Web,83,20,-0.1,wnegative,None
Futures this morning S amp P 500 0 02 Nasdaq 0 15 Russell 2K 0 28 Dow Jones 0 21,1387382231325417473,177,2021-04-28 12:24:34,StockTwits Web,84,17,0.0,neutral,None
The Daily RIP Earnings Gap Attack,1387169956064907267,87,2021-04-27 22:21:04,StockTwits Web,29,7,0.0,neutral,None
The markets are closed S amp P 500 0 03 Nasdaq 0 34 Russell 2K 0 14 Dow Jones 0 00,1387135022986113024,182,2021-04-27 20:02:15,StockTwits Web,41,12,0.0,neutral,None
See today s rankings here,1387020284453023748,50,2021-04-27 12:26:20,Twitter Web App,3,0,0.0,neutral,None
Trending on Stocktwits,1387020282452320261,49,2021-04-27 12:26:19,Twitter Web App,67,9,-0.6,snegative,None
Futures this morning S amp P 500 0 13 Nasdaq 0 19 Russell 2K 0 29 Dow Jones 0 02,1387020096455970821,180,2021-04-27 12:25:35,StockTwits Web,113,14,-0.1,wnegative,None
The Daily RIP Where Will TSLA Trade Tomorrow,1386805728254509067,100,2021-04-26 22:13:45,StockTwits Web,32,4,0.0,neutral,None
After Hours TSLA Kicks Off The Crazy Earnings Week,1386797939197190146,79,2021-04-26 21:42:48,Sprout Social,31,2,0.0,neutral,None
The markets are closed S amp P 500 0 18 Nasdaq 0 87 Russell 2K 1 15 Dow Jones 0 18,1386772356681633792,182,2021-04-26 20:01:09,StockTwits Web,110,22,0.0,neutral,None
See today s rankings here,1386656873621852160,50,2021-04-26 12:22:16,Twitter Web App,3,0,0.0,neutral,None
Trending on Stocktwits,1386656872350896129,49,2021-04-26 12:22:15,Twitter Web App,52,6,0.5,positive,None
Futures this morning S amp P 500 0 02 Nasdaq 0 25 Russell 2K 0 48 Dow Jones 0 15,1386656663516626947,180,2021-04-26 12:21:26,StockTwits Web,68,9,0.1,wpositive,None
The Weekend Rip Big Cap Tech Is Up Next,1386437755215900672,93,2021-04-25 21:51:34,StockTwits Web,43,7,0.35000000000000003,positive,None
Stocktwits Top 25 Week 16,1386075977722257409,80,2021-04-24 21:53:59,StockTwits Web,66,18,0.0,neutral,None
The Daily RIP Is The Russell 2000 Ready To Rally Again,1385722735058423817,110,2021-04-23 22:30:20,StockTwits Web,36,7,0.0,neutral,None
The markets are closed S amp P 500 1 09 Nasdaq 1 44 Russell 2K 1 76 Dow Jones 0 67 Have a great weekend y all,1385685182460669953,214,2021-04-23 20:01:06,StockTwits Web,159,30,0.0,neutral,None
See today s rankings here,1385566328778412035,50,2021-04-23 12:08:50,Twitter Web App,2,1,0.0,neutral,None
Trending on Stocktwits,1385566327465594881,49,2021-04-23 12:08:49,Twitter Web App,56,9,-0.1,wnegative,None
Futures this morning S amp P 500 0 19 Nasdaq 0 21 Russell 2K 0 79 Dow Jones 0 04,1385566022296559617,180,2021-04-23 12:07:36,StockTwits Web,84,17,0.5,positive,None
The Daily RIP Stocks Stumbled on Biden s Capital Gains Proposal,1385366132639555584,117,2021-04-22 22:53:19,StockTwits Web,78,19,0.0,neutral,None
The markets are closed S amp P 500 0 92 Nasdaq 0 94 Russell 2K 0 31 Dow Jones 0 94,1385322948135845891,184,2021-04-22 20:01:43,StockTwits Web,223,43,0.0,neutral,None
We Want Writers Do you love to write about stocks tech and all things business We have the job for YOU Join our content team where we cover the latest market news day after day Apply today,1385240401951481858,238,2021-04-22 14:33:43,StockTwits Web,18,7,0.0,neutral,None
See today s rankings here,1385208214765985792,50,2021-04-22 12:25:48,Twitter Web App,9,1,0.13571428571428568,wpositive,None
Trending on Stocktwits,1385208213205700614,49,2021-04-22 12:25:48,Twitter Web App,60,12,0.0,neutral,None
Futures this morning S amp P 500 0 03 Nasdaq 0 12 Russell 2K 0 29 Dow Jones 0 01,1385207954723508227,182,2021-04-22 12:24:46,StockTwits Web,37,13,-0.1,wnegative,None
The big win in these earnings was Chipotle s digital sales These types of companies who have been able to successfully shift their consumer base to online sales have proven to be the winners at least in this industry,1385005457316646914,245,2021-04-21 23:00:07,Sprout Social,28,4,-0.14583333333333334,wnegative,None
The Daily RIP Chipotle Is My Life,1385002902335508484,89,2021-04-21 22:49:58,StockTwits Web,39,4,0.0,neutral,None
The markets are closed S amp P 500 0 93 Nasdaq 1 19 Russell 2K 2 35 Dow Jones 0 94,1384960431047983111,182,2021-04-21 20:01:12,StockTwits Web,155,29,0.0,neutral,None
RT We are finally getting to the hard questions how to talk to your partner about your finances helps us na,1384872127912988673,140,2021-04-21 14:10:19,Twitter for iPhone,0,9,0.0,neutral,None
See today s rankings here,1384846042584264705,50,2021-04-21 12:26:40,Twitter Web App,8,1,0.0,neutral,None
Trending on Stocktwits,1384846040646311951,49,2021-04-21 12:26:39,Twitter Web App,59,15,0.12708333333333333,wpositive,None
Futures this morning S amp P 500 0 15 Nasdaq 0 35 Russell 2K 0 11 Dow Jones 0 09,1384845869141401602,182,2021-04-21 12:25:59,StockTwits Web,64,12,-0.1,wnegative,None
The Daily RIP Oh No Netflix,1384641777433513985,83,2021-04-20 22:54:59,StockTwits Web,34,5,0.0,neutral,Netflix
We got more broad weakness out of the market today as the selling from yesterday continued into today s action Overall we saw a reduction in risk over the past two days as the market begins to cool off from its 4 week run Get today s market update,1384639768772988931,278,2021-04-20 22:47:00,Sprout Social,18,3,0.0,neutral,None
The markets are closed S amp P 500 0 68 Nasdaq 0 92 Russell 2K 1 96 Dow Jones 0 75,1384598049889075202,184,2021-04-20 20:01:14,StockTwits Web,129,27,0.0,neutral,None
We re Hiring Our content team is growing and we want YOU Positions include Managing Editor Writer Crypto Alts amp Collectibles Writer Market News Apply today,1384529841106653193,221,2021-04-20 15:30:12,StockTwits Web,47,16,0.0,neutral,None
See today s rankings here,1384480978089902081,50,2021-04-20 12:16:02,Twitter Web App,9,0,0.0,neutral,None
Trending on Stocktwits,1384480976550514691,49,2021-04-20 12:16:01,Twitter Web App,62,9,-0.1,wnegative,None
Futures this morning S amp P 500 0 35 Nasdaq 0 21 Russell 2K 0 58 Dow Jones 0 40,1384480793813213185,182,2021-04-20 12:15:18,StockTwits Web,88,10,0.0,neutral,None
The Daily RIP Did IBM Find Its Footing,1384274794678345738,95,2021-04-19 22:36:44,StockTwits Web,35,9,0.0625,wpositive,None
