tweets,id,len,date,source,likes,retweets,polarity,sentiment,companies
I will offer a solution for Jay he announces a taper schedule but then says actual rate hikes won t happen for awhile and then the market goes higher,1440737153848254467,151,2021-09-22 17:57:59,TweetDeck,150,6,0.175,wpositive,None
The pressure grows on Jay,1440734201750298628,26,2021-09-22 17:46:15,TweetDeck,126,5,0.0,neutral,None
First Steve spells it with an i like Pompitus Second i heard this interview where he said he made it up and it sounded so good he had to use it How can you not love a guy like that,1440733956274417669,212,2021-09-22 17:45:17,TweetDeck,30,1,-0.29166666666666663,wnegative,None
Bye your Dan You and your primate ilk are getting blown out and are going to be the short timers that i always thought Jimmy Chill is back and he s back with a VENGEANCE,1440733659980468231,198,2021-09-22 17:44:06,TweetDeck,99,4,0.0,neutral,None
As a self proclaimed primatologist I am wondering if the primates know what the fed is Maybe they think it is the past tense of feed,1440730713779703812,134,2021-09-22 17:32:24,TweetDeck,421,19,0.19374999999999998,wpositive,None
Just picked up the fastest man in the NFL Quez Watkins using him big on that WR Screen play,1440729596396126210,103,2021-09-22 17:27:57,TweetDeck,40,3,0.6,positive,None
I loved the people who complain that i recommended Narcan to get rid of their Cramer addiction But they are all going to overdose when they run out of money by over trading options and waiting for Godot oops i mean Gamestop,1440729409506349065,226,2021-09-22 17:27:13,TweetDeck,101,6,-0.10153061224489797,wnegative,None
thanks Prem The haters are on the run because they are running out of money now that the benefits have ended And the ape thing They will soon be like Occupy Wall Street We all know this Everyone is just scared to say it Their best attribute photoshop,1440729165448110093,285,2021-09-22 17:26:15,TweetDeck,55,3,0.5,positive,None
My mother died 40 years ago I miss her You on the other hand are a total moron that i quote just to let everyone know what kind of absolute idiots i have to suffer through to find the smart people,1440728500021850122,226,2021-09-22 17:23:36,TweetDeck,540,13,0.0,neutral,None
hey joker i just started baiting these bozos yesterday My tweets are about 78 stocks 12 garden 4 dogs and the rest clowns like you Moonshoot McGoo Or Mr Magoo i guess Or Moondog Man are you creative and now i have immortalized you as a joker,1440728033283883013,277,2021-09-22 17:21:45,TweetDeck,86,2,0.07500000000000001,wpositive,None
That s why i call you Maurice,1440727313872687110,54,2021-09-22 17:18:53,TweetDeck,81,1,0.13636363636363635,wpositive,None
hilarious you obviously do Sir Apey McDiamondballs or you wouldn t make up such a stupid name and comment on it Does your mommy know you go by McDiamondballs Does she think it is funny Your kids will love that name at school Hoo hah,1440727258902110210,264,2021-09-22 17:18:40,TweetDeck,122,11,0.5,positive,None
RT My new book Uncontrolled Spread Reviewed By Dr Marc Siegel UncontrolledSpread,1440722245572186129,140,2021-09-22 16:58:45,TweetDeck,0,17,0.16666666666666666,wpositive,None
Jay Powell has his work cut out for him with this rally He better say that the fed should stop buying bonds and start buying stocks,1440715388111572998,136,2021-09-22 16:31:30,TweetDeck,517,39,0.2,wpositive,None
RT Why is it such a big deal when a CEO says that if their employees are being targeted they will support them amp offer them safe,1440710692135321609,143,2021-09-22 16:12:50,Twitter for iPhone,0,84,0.08611111111111111,wpositive,None
wow powerful ahead of fed meeting,1440700924201091073,61,2021-09-22 15:34:01,TweetDeck,125,11,0.0,neutral,None
RT Hot off the press After a jam packed first day of DF21 sat down with last night on,1440700122925395970,140,2021-09-22 15:30:50,TweetDeck,0,5,0.8,spositive,None
We called it and so did you,1440692408413347842,52,2021-09-22 15:00:11,TweetDeck,42,4,1.0,spositive,None
this is a great litany of issues,1440691725240979464,56,2021-09-22 14:57:28,TweetDeck,41,5,-0.009595959595959616,wnegative,None
Congratulations You save a company wonderful things happen,1440691586912772104,86,2021-09-22 14:56:55,TweetDeck,2298,302,0.3181818181818182,positive,None
RT The Fed FDX ZM and DKNG breaks down the markets live,1440678249328099328,111,2021-09-22 14:03:55,TweetDeck,0,7,0.029166666666666674,wpositive,None
RT Today on TheStreetLive with The Fed ADBE FDX ZM Much more Stream Live,1440675970239762438,140,2021-09-22 13:54:52,TweetDeck,0,3,-0.051851851851851864,wnegative,None
are people really buying JPM off of Evergrande Give me a break i mean really,1440671813185331203,82,2021-09-22 13:38:21,TweetDeck,105,8,-0.1,wnegative,None
Who is next to be cracked down on in China We can t stand by idly as they go after people for religious reasons and put them in concentration camps or attack gays homophobia rampant,1440668571718148111,182,2021-09-22 13:25:28,TweetDeck,297,34,0.16,wpositive,None
Today s Ape pump and dump scheme is Marin Software Now that they are dwindling in number Planetofthebrokeapes i am going to call out the pump and dumps like this one which is a pathetic outfit w declining revenues,1440632863892774916,218,2021-09-22 11:03:35,TweetDeck,273,18,0.0016666666666666607,wpositive,None
Memo to Coinbase and armstrong still waiting for sketchy behavior of SEC Can you school us on that Why did you withdraw your gameplan Are you the sketchy one,1440623934232096773,171,2021-09-22 10:28:06,TweetDeck,303,45,0.0,neutral,None
time to mortify powell about fed officials trading From now on they should only own treasurys It is not too much to ask Tedious embarrassment headed Jay s way He deserves better,1440623578706178052,182,2021-09-22 10:26:41,TweetDeck,150,16,0.1,wpositive,None
Media set up for hard taper and will bait Powell for an hour of childish Q amp A hoping for a tantrum I remember doing stuff like that in 77 79 with a bunch of actual governors It s lame at best,1440623163012829185,198,2021-09-22 10:25:02,TweetDeck,91,11,0.0,neutral,None
President Xi screwed up on this one He over reached Is his presidency for life on the line,1440622656454213643,117,2021-09-22 10:23:01,TweetDeck,97,17,0.0,neutral,None
Citadel could you please clarify that i don t work for you but others do work through you and have payment arrangements Is it the Apes Another call i will make today Busy day,1440618688550359052,178,2021-09-22 10:07:15,TweetDeck,209,20,0.0,neutral,None
If Apes want to show us your bank accounts and stock holdings then i will re tweet you But showing me a picture of an ape means you are pumping and dumping or working for Citadel,1440618438481694727,180,2021-09-22 10:06:15,TweetDeck,130,15,0.0,neutral,None
The Chinese government bailout we have been waiting for,1440618256646033413,81,2021-09-22 10:05:32,TweetDeck,88,16,0.15,wpositive,None
Lotta mouths to feed though no,1440618102102786054,56,2021-09-22 10:04:55,TweetDeck,16,1,-0.25,wnegative,None
if evergrande says a payment has been resolved that s the PRC saying we accept the moral hazard and won t let bond holders all go under from this,1440617990517497856,146,2021-09-22 10:04:28,TweetDeck,128,12,0.55,positive,None
anyone here worth starting,1440611502055047172,51,2021-09-22 09:38:42,Twitter for iPhone,61,1,0.0,neutral,None
As per usual i intend to ask Gamestop to come on and tell us if it is part of the Metaverse world or part of the mall no one cares about APEGOINGBROKE,1440610858053160962,152,2021-09-22 09:36:08,TweetDeck,125,13,0.3154761904761904,positive,None
I was happy to see Coinbase cave to its own regulator on its decision to add nuclear weapons to the crypto wild west Always good to see fewer ways to lose,1440610532008939531,156,2021-09-22 09:34:50,TweetDeck,52,3,0.0625,wpositive,None
I am puzzled over ZM The idea that FiveNine would be a security risk when combined with Zoom is simply uneducated and fatuous,1440610336390848512,131,2021-09-22 09:34:04,TweetDeck,52,3,0.0,neutral,None
Adobe on the other hand is almost entirely a creature of its own success you need to know that this is a typical summer swoon for this great stock or a great company,1440610051631112192,167,2021-09-22 09:32:56,TweetDeck,45,2,-0.43333333333333335,negative,Adobe
Going over the Fedex call i can see the analysts seething Many had said it would be a weak q But that wasn t it at all It was the guidance for basically nothing Have they lost control of the business,1440609862233194502,207,2021-09-22 09:32:11,TweetDeck,41,3,-0.3,negative,None
I sleep on Tuesday nights,1440601630156607489,49,2021-09-22 08:59:28,TweetDeck,34,1,0.44000000000000006,positive,None
Sadly as i have now learned the manipulation is all on your end and i think that you should separate yourself from this merry band of crooks before you become extinct The pump and dump games are over You aren t leaving you are alas broke,1440601491975270407,269,2021-09-22 08:58:55,TweetDeck,78,8,-0.1875,wnegative,None
By the way if you are calling yourself an ape you can still redeem yourself and try to make money by learning and investing rather than just literally withering on some vine It is not too late to become an investor Don t feel like you are doomed to lose money,1440601073543094277,266,2021-09-22 08:57:15,TweetDeck,379,22,0.0,neutral,None
I know the Apes are leaving because 1 they are out of money and 2 there are now many thoughtful people coming back into my mentions which is great cause i love that,1440600690414407680,167,2021-09-22 08:55:44,TweetDeck,106,3,0.41111111111111115,positive,None
People say why do i go back into the mentions column It is simple the people who call themselves Apes have gotten bored They pump and dump small caps in the morning and wait for Gamestop or AMC to do something They are leaving,1440600551595536387,230,2021-09-22 08:55:11,TweetDeck,41,2,0.0,neutral,None
If i knew who Citadel was or what they did besides being a manager whom i have nothing to do with then i would say maybe But i do videos and their sign happens to be over my head so people think i work for them Just part of the lies of twitter our paths have never crossed,1440600312125935616,300,2021-09-22 08:54:14,TweetDeck,43,2,-0.020833333333333343,wnegative,None
this is a great point i deal directly with larry I thought that IBM call was super,1440599556597579780,111,2021-09-22 08:51:13,TweetDeck,23,1,0.21428571428571427,wpositive,None
i think it is more complicated than that They don t want lack of disclosure They do need to know that say Tether isn t relying on paper connected to Evergrande,1440599183468023817,163,2021-09-22 08:49:45,TweetDeck,36,2,0.2,wpositive,None
Because i have been up for an hour working so it is hardly the first thing i have thought of,1440598916278280203,116,2021-09-22 08:48:41,TweetDeck,32,0,0.0,neutral,None
yeah the engine for certain can t make money off it though,1440598645057806338,90,2021-09-22 08:47:36,TweetDeck,13,0,-0.35,negative,None
thanks for this how about the advertising possibilities Fremium model,1440598529139884039,98,2021-09-22 08:47:09,TweetDeck,13,1,0.10606060606060606,wpositive,None
When you think about building apps in the metaverse what companies come to mind,1440597731785936903,80,2021-09-22 08:43:58,TweetDeck,167,11,0.5,positive,None
the anger is seething AGAIN about Fedex too palpable,1440462380383621129,57,2021-09-21 23:46:08,TweetDeck,110,2,0.3,wpositive,None
initial conclusion on Fedex They have to charge even more They are simply under charging even with the new prices They simply won t make enough money,1440459435030171656,152,2021-09-21 23:34:26,TweetDeck,257,18,-0.14375,wnegative,None
I saw the I phone 13 today It s better,1440457498293522434,66,2021-09-21 23:26:44,TweetDeck,289,27,0.24,wpositive,None
I liked the Planet of the Apes I will miss these Roddy McDowalls now that their numbers are dwindling They will go to the casinos and bet on double zero I suggest reading the Gambler It s all about what the Apes have learned about stocks Will they be up at 3 studying FDX,1440457105899548672,277,2021-09-21 23:25:11,TweetDeck,117,13,0.225,wpositive,None
